STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,ADJUSTMENT,Adjustment,POLLUTANT,Pollutants,FLIGHT_TYPE,Flight type,EMISSIONS_SOURCE,Emissions,METHODOLOGY,Methodology,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,CLASSIFICATION,Classification,DECIMALS,Decimals
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,IRL,Ireland,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2019,,17496093.524963,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,ITA,Italy,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2019,,6054944.59477461,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,LVA,Latvia,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2019,,685372.041095344,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,LTU,Lithuania,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2019,,166149.041368834,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,LUX,Luxembourg,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2019,,283968.582716603,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,NLD,Netherlands,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2019,,11688576.0713367,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,POL,Poland,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2019,,2640567.77315018,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,PRT,Portugal,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2019,,4704247.66727842,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,SVK,Slovak Republic,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2019,,53571.7428208005,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,SVN,Slovenia,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2019,,143752.169553118,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,ESP,Spain,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2019,,13304341.4986318,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,SWE,Sweden,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2019,,2174716.55905483,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,BGR,Bulgaria,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2019,,256492.355488294,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,HRV,Croatia,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2019,,211861.577278488,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,CYP,Cyprus,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2019,,40199.5713953996,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
DATAFLOW,OECD.SDD.NAD.SEEA:DSD_AIR_TRANSPORT@DF_AIR_TRANSPORT(1.1),Air transport emissions (experimental),I,MLT,Malta,A,Annual,EMISSIONS,Emissions,T,Tonnes,N,Neither seasonally adjusted nor calendar adjusted,CO2,Carbon dioxide,P,Passenger flights,RES_TOTAL,Air emissions accounts: air transport,EMISSIONS_SEEA,SEEA (residence principle),2019,,911311.773137555,,,,0,Units,A_B_D_E_F,(A+B+D+E+F),0,Zero
